date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2024-02-01,2,1010569,MZ0210,311.0,31.254019,30.608147,67.64309,123.15734,345.33765,310.249,101.81384,56.682735,111.130455,final
2024-02-11,2,1010569,MZ0210,311.0,3.8649518,31.92669,42.96463,106.13762,340.35373,317.8761,24.006897,43.15787,106.96169,final
2024-02-21,2,1010569,MZ0210,311.0,3.9903536,29.484995,39.10932,92.01983,326.746,322.67545,26.070335,45.464233,101.242256,final
2024-03-01,2,1010569,MZ0210,311.0,8.932476,32.64212,16.78778,94.0538,288.40515,327.84662,37.012993,21.995905,88.15025,final
2024-03-11,2,1010569,MZ0210,311.0,75.209,19.403965,88.13183,81.53108,249.30867,315.90878,328.672,107.62818,79.2464,final
2024-03-21,2,1010569,MZ0210,311.0,45.720257,24.94298,129.86174,76.98907,209.98714,297.02078,169.38948,164.48747,71.18289,final
2024-04-01,2,1010569,MZ0210,311.0,28.688103,12.216077,149.61737,56.563023,234.04825,273.77417,195.67818,251.15298,85.74978,final
2024-04-11,2,1010569,MZ0210,311.0,8.675241,10.65895,83.083595,47.818005,214.18007,235.48671,87.33179,166.76813,91.1402,final
2024-04-21,2,1010569,MZ0210,311.0,6.8038588,10.908039,44.167202,33.783066,213.13826,202.79196,74.20059,126.77492,104.97916,final
2024-05-01,2,1010569,MZ0210,311.0,2.1672025,5.346838,17.646303,26.913826,184.05147,177.53065,69.26949,70.96079,103.57245,final
2024-05-11,2,1010569,MZ0210,311.0,3.1639872,4.829153,12.135049,21.08403,183.3505,150.43312,83.05891,65.69172,121.17784,final
2024-05-21,2,1010569,MZ0210,311.0,1.8617363,4.1535907,7.192926,14.329582,181.22188,125.101715,74.962234,63.0791,143.1356,final
2024-06-01,2,1010569,MZ0210,311.0,2.6398714,4.2102895,7.665595,13.193033,174.92929,96.66988,82.94932,69.61783,176.97403,final
2024-06-11,2,1010569,MZ0210,311.0,2.3279743,3.4205787,6.829582,11.784459,102.048225,80.68649,87.02459,70.47938,124.93011,final
2024-06-21,2,1010569,MZ0210,311.0,3.5755627,3.8062165,8.543408,11.437085,59.903534,59.549732,97.38079,82.39544,100.54811,final
2024-07-01,2,1010569,MZ0210,311.0,2.3536978,4.212004,8.257235,11.4388,33.569134,51.545662,79.82735,80.645996,68.20883,final
2024-07-11,2,1010569,MZ0210,311.0,2.8649518,4.5198283,8.794212,12.538049,27.758842,45.406536,82.61652,78.65307,64.98927,final
2024-07-21,2,1010569,MZ0210,311.0,3.9003215,5.7913184,9.118971,14.523151,24.855305,40.289818,82.476685,72.31912,65.92057,final
2024-08-01,2,1010569,MZ0210,311.0,1.9389068,3.3947482,8.70418,13.705894,24.62701,38.337727,82.65771,73.26129,68.3631,final
2024-08-11,2,1010569,MZ0210,311.0,1.7877814,3.7729905,7.6270094,12.959057,23.250805,37.281567,77.37135,70.30998,66.81589,final
2024-08-21,2,1010569,MZ0210,311.0,2.6688104,3.839764,6.3954983,11.007503,24.057878,36.96774,86.75357,71.18848,69.23861,final
2024-09-01,2,1010569,MZ0210,311.0,2.5884244,4.45627,7.0450163,12.069025,24.006432,37.21372,80.24754,70.56652,68.71329,final
2024-09-11,2,1010569,MZ0210,311.0,3.9967844,3.5265808,9.254019,11.822616,25.675241,37.31972,105.514565,84.73128,72.484505,final
2024-09-21,2,1010569,MZ0210,311.0,5.2057877,5.117256,11.790997,13.100107,27.305466,38.63076,100.87505,92.76739,74.04287,final
2024-10-01,2,1010569,MZ0210,311.0,4.157556,6.44298,13.360128,15.086817,29.109325,40.861736,80.027725,91.40387,74.37426,final
2024-10-11,2,1010569,MZ0210,311.0,3.221865,9.08971,12.585209,20.649946,29.466238,45.431618,58.35368,68.558464,68.34252,final
2024-10-21,2,1010569,MZ0210,311.0,24.427652,10.629582,31.807074,26.162271,49.99357,50.269882,188.28177,118.11422,99.50007,final
2024-11-01,2,1010569,MZ0210,311.0,21.192926,19.825294,48.842445,39.544586,69.24759,66.700424,105.50903,120.87315,103.552505,final
2024-11-11,2,1010569,MZ0210,311.0,15.652733,24.311146,61.27331,54.76602,83.11254,87.23859,70.460335,110.88795,95.526764,final
2024-11-21,2,1010569,MZ0210,311.0,20.199356,25.24673,57.045013,69.38317,100.64308,108.64555,83.31266,83.412704,92.9584,final
2024-12-01,2,1010569,MZ0210,311.0,2.363344,28.615328,38.21543,78.1732,100.418,132.80461,21.904724,51.95836,76.49816,final
2024-12-11,2,1010569,MZ0210,311.0,19.067524,31.094854,41.630226,84.95691,115.48874,160.37288,66.67854,51.83618,72.858826,final
2024-12-21,2,1010569,MZ0210,311.0,20.353697,44.094963,41.784565,103.805145,130.63666,199.35059,51.642155,42.998486,66.37449,final
2025-01-01,2,1010569,MZ0210,311.0,55.446945,35.4627,94.868164,110.635475,181.92604,227.10846,149.3893,86.36465,80.53392,final
2025-01-11,2,1010569,MZ0210,311.0,91.88746,48.94641,167.68811,128.24008,270.59164,266.61328,179.59946,129.60672,101.464714,final
2025-01-21,2,1010569,MZ0210,311.0,5.8649516,43.602787,153.19936,128.0119,252.02892,299.3344,22.354586,118.93624,84.456085,final
2025-02-01,2,1010569,MZ0210,311.0,81.791,30.608147,179.54341,123.15734,312.62698,310.249,243.73918,143.99753,100.75432,final
2025-02-11,2,1010569,MZ0210,311.0,47.21222,31.92669,134.86816,106.13762,344.1865,317.8761,141.39426,125.85132,108.14875,final
2025-02-21,2,1010569,MZ0210,311.0,26.482315,29.484995,155.48553,92.01983,350.46942,322.67545,91.2928,165.41519,108.48217,final
2025-03-01,2,1010569,MZ0210,311.0,6.3826365,32.64212,80.07717,94.0538,354.4887,327.84662,30.239096,85.889854,108.00432,final
2025-03-11,2,1010569,MZ0210,311.0,19.466238,19.403965,52.331192,81.53108,354.88745,315.90878,100.25518,66.25503,112.14634,final
2025-03-21,2,1010569,MZ0210,311.0,5.324759,24.94298,31.173634,76.98907,339.85852,297.02078,34.4814,44.12007,114.1837,final
2025-04-01,2,1010569,MZ0210,311.0,6.321543,12.216077,31.11254,56.563023,290.73312,273.77417,65.76146,58.65947,106.083405,final
2025-04-11,2,1010569,MZ0210,311.0,10.720257,10.65895,22.366558,47.818005,209.5659,235.48671,100.39152,51.812935,89.22152,final
2025-04-21,2,1010569,MZ0210,311.0,9.717042,10.908039,26.758842,33.783066,213.418,202.79196,92.51324,81.88843,105.11379,final
2025-05-01,2,1010569,MZ0210,311.0,4.7363343,5.346838,25.173632,26.913826,136.36334,177.53065,94.0996,94.5472,77.44636,final
2025-05-11,2,1010569,MZ0210,311.0,3.073955,4.829153,17.527332,21.08403,92.22508,150.43312,82.142944,86.364456,62.55107,final
2025-05-21,2,1010569,MZ0210,311.0,4.141479,4.1535907,11.951769,14.329582,69.88425,125.101715,99.86768,87.69858,57.55823,final
2025-06-01,2,1010569,MZ0210,311.0,2.6173635,4.2102895,9.832798,13.193033,66.11897,96.66988,82.70493,81.5301,69.950874,final
2025-06-11,2,1010569,MZ0210,311.0,2.3022509,3.4205787,9.061093,11.784459,48.954983,80.68649,86.71911,83.77448,62.967896,final
2025-06-21,2,1010569,MZ0210,311.0,2.4919615,3.8062165,7.411576,11.437085,46.122185,59.549732,85.07583,75.50959,79.19814,final
2025-07-01,2,1010569,MZ0210,311.0,3.636656,4.212004,8.430868,11.4388,43.437298,51.545662,93.75437,81.70224,85.6605,final
2025-07-11,2,1010569,MZ0210,311.0,4.0482316,4.5198283,10.176849,12.538049,36.765278,45.406536,95.04616,86.53671,82.85687,final
2025-07-21,2,1010569,MZ0210,311.0,6.3151126,5.7913184,14.0,14.523151,33.363346,40.289818,104.85384,97.32035,84.70634,final
2025-08-01,2,1010569,MZ0210,311.0,2.5080385,3.3947482,12.871383,13.705894,31.135048,38.337727,89.437325,95.53878,83.38012,final
2025-08-11,2,1010569,MZ0210,311.0,2.472669,3.7729905,11.295819,12.959057,30.533762,37.281567,85.17812,90.738716,84.04079,final
2025-08-21,2,1010569,MZ0210,311.0,2.5048232,3.839764,7.4855304,11.007503,28.89711,36.96774,84.89846,77.997986,80.76944,final
2025-09-01,2,1010569,MZ0210,311.0,2.9067523,4.45627,7.884245,12.069025,29.186495,37.21372,83.61386,75.48319,80.98432,final
2025-09-11,2,1010569,MZ0210,311.0,3.527331,3.5265808,8.938907,11.822616,30.411575,37.31972,100.0088,82.85814,83.6763,final
2025-09-21,2,1010569,MZ0210,311.0,4.6881027,5.117256,11.122187,13.100107,32.607716,38.63076,95.75821,89.07233,86.19541,final
2025-10-01,2,1010569,MZ0210,311.0,5.0643086,6.44298,13.279743,15.086817,34.03537,40.861736,87.95181,91.003685,85.11533,final
2025-10-11,2,1010569,MZ0210,311.0,4.067524,9.08971,13.819935,20.649946,34.054657,45.431618,64.355644,73.37222,77.44082,final
2025-10-21,2,1010569,MZ0210,311.0,5.620579,10.629582,14.752411,26.162271,33.360126,50.269882,67.951775,63.38566,69.40511,final
2025-11-01,2,1010569,MZ0210,311.0,9.311897,19.825294,19.0,39.544586,40.163986,66.700424,57.650463,53.8786,62.98984,final
2025-11-11,2,1010569,MZ0210,311.0,34.003216,24.311146,48.93569,54.76602,71.694534,87.23859,133.06615,90.24474,83.147995,final
2025-11-21,2,1010569,MZ0210,311.0,72.11254,25.24673,115.42766,69.38317,141.30225,108.64555,254.94504,161.90175,128.73557,final
2025-12-01,2,1010569,MZ0210,311.0,48.800644,28.615328,154.9164,78.1732,187.19615,132.80461,160.04796,192.26913,139.47005,final
2025-12-11,2,1010569,MZ0210,311.0,19.926044,31.094854,140.83923,84.95691,203.59485,160.37288,69.05705,162.12122,126.13606,final
2025-12-21,2,1010569,MZ0210,311.0,52.826366,44.094963,121.553055,103.805145,251.73312,199.35059,117.78473,116.311646,125.63366,final
2026-01-01,2,1010569,MZ0210,311.0,85.57878,35.4627,158.33119,110.635475,332.2476,227.10846,223.85747,141.24661,145.29741,final
2026-01-11,2,1010569,MZ0210,311.0,178.78778,48.94641,317.19293,128.24008,506.96783,266.61328,340.68585,241.81383,188.49147,final
2026-01-21,2,1010569,MZ0210,311.0,8.231511,43.602787,272.59808,128.0119,509.5788,299.3344,27.223772,208.70168,169.08334,final
2026-02-01,2,1010569,MZ0210,311.0,3.794212,30.608147,190.81349,123.15734,504.0611,310.249,24.697191,152.79146,161.47905,final
2026-02-11,2,1010569,MZ0210,311.0,8.897106,31.92669,20.922829,106.13762,478.955,317.8761,37.63431,23.324982,149.88876,final
2026-02-21,2,1010569,MZ0210,311.0,3.0610933,29.484995,15.752412,92.01983,409.90353,322.67545,23.375656,21.389866,126.62027,final
2026-03-01,2,1010569,MZ0210,311.0,130.71382,32.64212,142.67203,94.0538,491.8167,327.84662,360.5371,149.08264,149.26297,final
2026-03-11,2,1010569,MZ0210,311.0,134.00642,19.403965,267.78134,81.53108,605.8971,315.90878,569.6059,315.24088,190.36472,final
2026-03-21,2,1010569,MZ0210,311.0,19.073956,24.94298,283.7942,76.98907,572.1447,297.02078,80.39933,352.23502,191.09438,final
2026-04-01,2,1010569,MZ0210,311.0,6.646302,12.216077,159.72668,56.563023,493.2122,273.77417,67.647835,267.57407,178.71533,final
2026-04-11,2,1010569,MZ0210,311.0,11.974277,10.65895,37.694534,47.818005,326.39868,235.48671,108.39984,80.8333,137.80333,final
2026-04-21,2,1010569,MZ0210,311.0,33.209003,10.908039,51.829582,33.783066,351.3762,202.79196,240.18677,146.53195,171.50626,final
2026-05-01,2,1010569,MZ0210,311.0,4.057878,5.346838,49.241158,26.913826,351.6399,177.53065,87.54248,169.9613,195.3863,final
2026-05-11,2,1010569,MZ0210,311.0,2.4919615,4.829153,39.758842,21.08403,345.23474,150.43312,76.22184,171.59482,225.32825,final
2026-05-21,2,1010569,MZ0210,311.0,2.6012862,4.1535907,9.151126,14.329582,344.77493,125.101715,83.04157,73.20969,268.8473,final
2026-06-01,2,1010569,MZ0210,311.0,3.0064309,4.2102895,8.099678,13.193033,217.0675,96.66988,86.9292,72.003815,218.42015,prelim
2026-06-11,2,1010569,MZ0210,311.0,7.7974277,3.4205787,13.405145,11.784459,90.85851,80.68649,151.978,109.65587,111.87121,forecast
2022-01-01,2,1010570,MZ0308,530.0,15.720755,45.16962,106.97359,144.71114,146.13206,270.3317,41.301395,74.79309,54.890907,final
2022-01-11,2,1010570,MZ0308,530.0,41.77736,59.359875,111.18113,161.57144,184.21132,321.68,72.68093,69.74853,57.91947,final
2022-01-21,2,1010570,MZ0308,530.0,38.07547,51.94151,95.573586,156.47101,219.10376,361.4004,75.64863,62.285847,61.163624,final
2022-02-01,2,1010570,MZ0308,530.0,20.418867,48.299183,100.2717,159.60057,236.18489,395.25955,47.690914,63.95585,60.257126,final
2022-02-11,2,1010570,MZ0308,530.0,8.292453,47.997295,66.78679,148.23799,234.29433,419.5977,25.081379,46.8466,56.357895,final
2022-02-21,2,1010570,MZ0308,530.0,5.543396,36.731888,34.254715,133.02837,226.46416,428.1824,25.264603,28.4396,53.43342,final
2022-03-01,2,1010570,MZ0308,530.0,16.298113,38.367798,30.13396,123.096985,237.37924,427.4087,49.11043,27.427626,56.053276,final
2022-03-11,2,1010570,MZ0308,530.0,26.730188,31.641258,48.571697,106.740944,226.53961,416.55038,86.596886,47.942764,54.925728,final
2022-03-21,2,1010570,MZ0308,530.0,54.44151,29.16063,97.46981,99.169685,227.29813,388.66904,174.0059,98.368164,59.008484,final
2022-04-01,2,1010570,MZ0308,530.0,28.35849,12.843081,109.53019,73.644966,239.93585,356.3425,186.95474,145.6294,67.78495,final
2022-04-11,2,1010570,MZ0308,530.0,47.856606,10.695535,130.65662,52.699245,246.01508,307.67816,336.76205,235.10985,80.27906,final
2022-04-21,2,1010570,MZ0308,530.0,33.132076,11.391006,109.34717,34.929623,241.07169,267.12766,232.64024,286.37177,90.425095,final
2022-05-01,2,1010570,MZ0308,530.0,14.9320755,4.9168553,95.92075,27.003397,235.5849,223.74535,200.99191,315.3439,105.175865,final
2022-05-11,2,1010570,MZ0308,530.0,17.256603,4.878742,65.320755,21.186604,244.54906,180.62679,225.29796,268.53714,134.4359,final
2022-05-21,2,1010570,MZ0308,530.0,15.65283,4.733648,47.841507,14.529245,254.6585,148.62856,212.17975,270.5763,169.01709,final
2022-06-01,2,1010570,MZ0308,530.0,17.075472,6.275849,49.9849,15.888239,255.43587,116.536606,195.7766,263.2338,214.28595,final
2022-06-11,2,1010570,MZ0308,530.0,10.335849,5.7037106,43.06415,16.713207,239.04152,90.59906,143.276,221.35907,255.27606,final
2022-06-21,2,1010570,MZ0308,530.0,21.366037,5.9444027,48.77736,17.923962,205.96603,67.38283,240.90889,234.59018,291.45868,final
2022-07-01,2,1010570,MZ0308,530.0,2.4509435,2.8942766,34.15283,14.54239,180.05849,57.434025,94.384125,200.3482,296.40646,final
2022-07-11,2,1010570,MZ0308,530.0,2.7415094,3.2944655,26.55849,12.133144,134.9434,50.032955,93.33343,184.19556,254.29019,final
2022-07-21,2,1010570,MZ0308,530.0,2.6471698,3.6398113,7.8396225,9.828553,104.45848,42.28176,88.51084,86.58716,231.50256,final
2022-08-01,2,1010570,MZ0308,530.0,1.5886792,3.5408804,6.977359,10.475157,91.11509,40.905785,77.14286,77.39733,209.3747,final
2022-08-11,2,1010570,MZ0308,530.0,1.8490566,3.4952202,6.0849056,10.675912,75.70755,39.522263,80.622475,70.71299,181.2746,final
2022-08-21,2,1010570,MZ0308,530.0,2.7396226,3.8085535,6.1773586,10.844654,62.794342,38.597168,87.86485,70.54341,155.50171,final
2022-09-01,2,1010570,MZ0308,530.0,2.6056604,3.7344024,7.1943398,11.038177,48.324528,36.055725,87.07705,76.033195,129.88329,final
2022-09-11,2,1010570,MZ0308,530.0,2.2207546,3.441258,7.5660377,10.984214,40.209435,33.79327,85.54122,78.6153,116.53937,final
2022-09-21,2,1010570,MZ0308,530.0,2.0754716,4.325157,6.901887,11.500817,20.918869,32.174026,75.8751,72.129074,69.72306,final
2022-10-01,2,1010570,MZ0308,530.0,2.3018868,5.543396,6.598113,13.309812,20.769812,34.823143,69.25555,63.343708,64.71064,final
2022-10-11,2,1010570,MZ0308,530.0,2.1471698,7.634654,6.5245285,17.503208,20.17547,39.163334,56.56799,51.212822,57.005363,final
2022-10-21,2,1010570,MZ0308,530.0,38.249058,11.793711,42.698112,24.97176,55.77736,47.317234,257.53128,159.14352,116.17082,final
2022-11-01,2,1010570,MZ0308,530.0,47.762264,14.501069,88.15849,33.929432,101.95094,58.27742,270.56088,239.30095,169.01913,final
2022-11-11,2,1010570,MZ0308,530.0,21.535849,23.614655,107.54717,49.909435,121.63773,78.39686,92.73517,204.96873,151.84952,final
2022-11-21,2,1010570,MZ0308,530.0,54.26981,28.307924,123.56792,66.423645,173.16792,102.896225,177.94508,180.00749,165.12897,final
2022-12-01,2,1010570,MZ0308,530.0,29.68302,39.76528,105.48868,91.68786,200.24529,138.92711,77.4775,114.27358,142.60364,final
2022-12-11,2,1010570,MZ0308,530.0,65.860374,42.465096,149.8132,110.5383,263.8849,177.95094,149.28944,133.99297,146.97104,final
2022-12-21,2,1010570,MZ0308,530.0,8.662264,57.485912,104.20566,139.7163,270.47168,231.1117,21.86455,75.46189,116.670074,final
2023-01-01,2,1010570,MZ0308,530.0,49.654716,45.16962,124.17735,144.71114,317.82452,270.3317,108.939865,86.2844,117.24931,final
2023-01-11,2,1010570,MZ0308,530.0,35.30566,59.359875,93.622635,161.57144,350.98303,321.68,62.625443,59.20741,108.96995,final
2023-01-21,2,1010570,MZ0308,530.0,9.632075,51.94151,94.592445,156.47101,322.36603,361.4004,25.696676,61.67822,89.34653,final
2023-02-01,2,1010570,MZ0308,530.0,59.543396,48.299183,104.48113,159.60057,334.1472,395.25955,121.096405,66.513214,84.73182,final
2023-02-11,2,1010570,MZ0308,530.0,164.01698,47.997295,233.19244,148.23799,476.6283,419.5977,318.91626,155.43956,113.43168,final
2023-02-21,2,1010570,MZ0308,530.0,148.14717,36.731888,371.70755,133.02837,570.5057,428.1824,366.97876,272.92038,132.85527,final
2023-03-01,2,1010570,MZ0308,530.0,79.80189,38.367798,391.96603,123.096985,620.6245,427.4087,195.54114,309.89493,144.68361,final
2023-03-11,2,1010570,MZ0308,530.0,24.23585,31.641258,252.18492,106.740944,578.99994,416.55038,79.78942,230.16176,138.53621,final
2023-03-21,2,1010570,MZ0308,530.0,17.828302,29.16063,121.866035,99.169685,588.166,388.66904,66.82635,121.78787,150.67632,final
2023-04-01,2,1010570,MZ0308,530.0,4.4132075,12.843081,46.47736,73.644966,542.9245,356.3425,52.755505,65.455376,151.63577,final
2023-04-11,2,1010570,MZ0308,530.0,12.528302,10.695535,34.769814,52.699245,520.14716,307.67816,111.676994,68.926056,167.95134,final
2023-04-21,2,1010570,MZ0308,530.0,3.790566,11.391006,20.732075,34.929623,514.30566,267.12766,53.630417,64.44357,190.83163,final
2023-05-01,2,1010570,MZ0308,530.0,3.354717,4.9168553,19.673586,27.003397,458.11694,223.74535,84.24765,77.09678,202.45963,final
2023-05-11,2,1010570,MZ0308,530.0,4.018868,4.878742,11.16415,21.186604,298.11884,180.62679,91.29571,61.72679,163.29477,final
2023-05-21,2,1010570,MZ0308,530.0,3.4150944,4.733648,10.788679,14.529245,153.38681,148.62856,86.45365,80.84634,103.097244,final
2023-06-01,2,1010570,MZ0308,530.0,4.1056604,6.275849,11.539623,15.888239,77.69056,116.536606,80.75366,79.18151,68.037575,final
2023-06-11,2,1010570,MZ0308,530.0,4.7226415,5.7037106,12.243397,16.713207,58.17736,90.59906,90.834305,79.41433,66.085754,final
2023-06-21,2,1010570,MZ0308,530.0,5.596226,5.9444027,14.424528,17.923962,45.945282,67.38283,96.81867,84.734604,70.38311,final
2023-07-01,2,1010570,MZ0308,530.0,2.5830188,2.8942766,12.901886,14.54239,44.115093,57.434025,96.05717,91.605415,78.66719,final
2023-07-11,2,1010570,MZ0308,530.0,2.1471698,3.2944655,10.326415,12.133144,33.733963,50.032955,86.16794,89.45477,70.38322,final
2023-07-21,2,1010570,MZ0308,530.0,3.1471698,3.6398113,7.8773584,9.828553,33.090565,42.28176,94.298004,86.84164,80.5608,final
2023-08-01,2,1010570,MZ0308,530.0,3.5056603,3.5408804,8.8,10.475157,33.24151,40.905785,99.58763,89.175186,83.30434,final
2023-08-11,2,1010570,MZ0308,530.0,3.054717,3.4952202,9.707547,10.675912,32.27736,39.522263,94.8147,93.82259,83.72746,final
2023-08-21,2,1010570,MZ0308,530.0,4.5490565,3.8085535,11.109434,10.844654,33.41132,38.597168,108.40664,101.6711,88.10508,final
2023-09-01,2,1010570,MZ0308,530.0,2.2471697,3.7344024,9.850944,11.038177,31.55283,36.055725,82.9727,92.59745,89.032234,final
2023-09-11,2,1010570,MZ0308,530.0,3.771698,3.441258,10.5679245,10.984214,30.601887,33.79327,103.9146,97.39562,91.77336,final
2023-09-21,2,1010570,MZ0308,530.0,7.0075474,4.325157,13.026415,11.500817,32.013206,32.174026,128.76509,109.2456,99.56738,final
2023-10-01,2,1010570,MZ0308,530.0,2.7867925,5.543396,13.566038,13.309812,32.21698,34.823143,73.85469,101.3994,93.45566,final
2023-10-11,2,1010570,MZ0308,530.0,36.643394,7.634654,46.437737,17.503208,66.7132,39.163334,329.59665,228.57957,162.38177,final
2023-10-21,2,1010570,MZ0308,530.0,13.620754,11.793711,53.05094,24.97176,77.18679,47.317234,110.87934,193.68546,157.09314,final
2023-11-01,2,1010570,MZ0308,530.0,34.31132,14.501069,84.57547,33.929432,107.99245,58.27742,201.58548,230.09703,178.56677,final
2023-11-11,2,1010570,MZ0308,530.0,5.464151,23.614655,53.396225,49.909435,110.40189,78.39686,36.569206,106.350075,138.37679,final
2023-11-21,2,1010570,MZ0308,530.0,29.586792,28.307924,69.36226,66.423645,135.43964,102.896225,103.83954,104.11434,130.16177,final
2023-12-01,2,1010570,MZ0308,530.0,20.050943,39.76528,55.101883,91.68786,153.2434,138.92711,55.960648,62.160736,109.94689,final
2023-12-11,2,1010570,MZ0308,530.0,121.250946,42.465096,170.88867,110.5383,270.72266,177.95094,265.9869,152.23409,150.70853,final
2023-12-21,2,1010570,MZ0308,530.0,28.828302,57.485912,170.1302,139.7163,292.5434,231.1117,54.137486,121.01623,126.018074,final
2024-01-01,2,1010570,MZ0308,530.0,12.445283,45.16962,162.52454,144.71114,302.20187,270.3317,34.772602,111.89851,111.575195,final
2024-01-11,2,1010570,MZ0308,530.0,26.37736,59.359875,67.65095,161.57144,291.93585,321.68,48.752983,43.615486,90.89502,final
2024-01-21,2,1010570,MZ0308,530.0,21.322641,51.94151,60.145287,156.47101,299.63773,361.4004,46.22751,40.344883,83.143394,final
2024-02-01,2,1010570,MZ0308,530.0,45.520756,48.299183,93.22076,159.60057,310.84717,395.25955,94.78711,59.672184,78.91059,final
2024-02-11,2,1010570,MZ0308,530.0,26.009434,47.997295,92.85283,148.23799,331.39246,419.5977,58.511353,63.85677,79.226166,final
2024-02-21,2,1010570,MZ0308,530.0,10.858491,36.731888,82.38868,133.02837,312.66418,428.1824,38.000896,63.312115,73.332664,final
2024-03-01,2,1010570,MZ0308,530.0,8.845283,38.367798,45.713207,123.096985,301.4585,427.4087,31.92526,39.5897,70.87242,final
2024-03-11,2,1010570,MZ0308,530.0,91.3,31.641258,111.00378,106.740944,271.50754,416.55038,262.8185,103.814926,65.592995,final
2024-03-21,2,1010570,MZ0308,530.0,54.928303,29.16063,155.0736,99.169685,297.60754,388.66904,175.43091,153.6662,76.868515,final
2024-04-01,2,1010570,MZ0308,530.0,13.44717,12.843081,159.67548,73.644966,298.60944,356.3425,103.38556,209.39099,84.02262,final
2024-04-11,2,1010570,MZ0308,530.0,5.271698,10.695535,73.64717,52.699245,277.50378,307.67816,65.443436,136.30537,90.3497,final
2024-04-21,2,1010570,MZ0308,530.0,7.84717,11.391006,26.566038,34.929623,264.02832,267.12766,78.37939,79.05419,98.86108,final
2024-05-01,2,1010570,MZ0308,530.0,1.9528302,4.9168553,15.071698,27.003397,220.46039,223.74535,70.111244,62.717403,98.56392,final
2024-05-11,2,1010570,MZ0308,530.0,2.6490567,4.878742,12.449057,21.186604,197.10002,180.62679,77.42946,66.63352,108.87438,final
2024-05-21,2,1010570,MZ0308,530.0,2.4320755,4.733648,7.0339622,14.529245,188.67361,148.62856,76.35447,61.620213,126.06616,final
2024-06-01,2,1010570,MZ0308,530.0,5.245283,6.275849,10.326415,15.888239,185.0736,116.536606,90.86042,73.37342,156.39204,final
2024-06-11,2,1010570,MZ0308,530.0,7.0301886,5.7037106,14.707547,16.713207,100.80377,90.59906,112.392685,90.76294,110.67449,final
2024-06-21,2,1010570,MZ0308,530.0,9.34151,5.9444027,21.616982,17.923962,55.216984,67.38283,131.03967,116.10987,83.19236,final
2024-07-01,2,1010570,MZ0308,530.0,1.6037736,2.8942766,17.975471,14.54239,43.37359,57.434025,83.65267,117.56736,77.47953,final
2024-07-11,2,1010570,MZ0308,530.0,1.6773585,3.2944655,12.6226425,12.133144,39.779247,50.032955,80.50378,102.85703,81.36806,final
2024-07-21,2,1010570,MZ0308,530.0,1.8773584,3.6398113,5.1584907,9.828553,33.809433,42.28176,79.60079,68.50629,82.08119,final
2024-08-01,2,1010570,MZ0308,530.0,2.3867924,3.5408804,5.9415092,10.475157,34.243393,40.905785,86.48749,70.703705,85.48682,final
2024-08-11,2,1010570,MZ0308,530.0,2.5886793,3.4952202,6.85283,10.675912,34.183018,39.522263,89.32881,75.61174,88.0077,final
2024-08-21,2,1010570,MZ0308,530.0,4.083019,3.8085535,9.058491,10.844654,35.83396,38.597168,103.11589,88.72703,93.66196,final
2024-09-01,2,1010570,MZ0308,530.0,3.4188678,3.7344024,10.090566,11.038177,34.00755,36.055725,96.38745,94.09152,95.01123,final
2024-09-11,2,1010570,MZ0308,530.0,3.4773586,3.441258,10.979245,10.984214,30.454716,33.79327,100.42767,99.96892,91.39398,final
2024-09-21,2,1010570,MZ0308,530.0,5.1433964,4.325157,12.039623,11.500817,26.256603,32.174026,108.77453,103.265335,84.08183,final
2024-10-01,2,1010570,MZ0308,530.0,5.8566036,5.543396,14.477359,13.309812,30.509432,34.823143,102.97065,106.37663,89.16782,final
2024-10-11,2,1010570,MZ0308,530.0,1.8716981,7.634654,12.871698,17.503208,30.703773,39.163334,54.387707,79.41844,80.84483,final
2024-10-21,2,1010570,MZ0308,530.0,12.283019,11.793711,20.011322,24.97176,41.109436,47.317234,102.91364,83.44962,88.134315,final
2024-11-01,2,1010570,MZ0308,530.0,10.345283,14.501069,24.5,33.929432,49.067924,58.27742,78.689445,75.77814,85.44585,final
2024-11-11,2,1010570,MZ0308,530.0,22.566038,23.614655,45.19434,49.909435,69.04529,78.39686,96.33539,91.412964,88.78666,final
2024-11-21,2,1010570,MZ0308,530.0,19.101887,28.307924,52.013206,66.423645,84.06415,102.896225,72.360825,79.824,82.54612,final
2024-12-01,2,1010570,MZ0308,530.0,4.035849,39.76528,45.703773,91.68786,84.68113,138.92711,20.184948,52.440685,62.310104,final
2024-12-11,2,1010570,MZ0308,530.0,20.820755,42.465096,43.95849,110.5383,102.02453,177.95094,54.39946,42.37425,58.49903,final
2024-12-21,2,1010570,MZ0308,530.0,39.632076,57.485912,64.48868,139.7163,136.51321,231.1117,71.42742,48.017178,59.93486,final
2025-01-01,2,1010570,MZ0308,530.0,59.58302,45.16962,120.03585,144.71114,190.23962,270.3317,128.72934,83.51807,70.9107,final
2025-01-11,2,1010570,MZ0308,530.0,64.59434,59.359875,163.80943,161.57144,252.96228,321.68,108.13311,101.34356,78.96482,final
2025-01-21,2,1010570,MZ0308,530.0,45.237736,51.94151,169.41508,156.47101,285.917,361.4004,88.22691,108.01635,79.39866,final
