ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Manica,5185762,"Children living with father, mother dead",1.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431006,1431006,Region,Manica,0,,0,1,HCLVARCFMD,MZDHS1997431006,1997,DHS,1212,2152,,,1
MOZ,Sofala,7487627,"Children living with father, mother dead",5.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431007,1431007,Region,Sofala,0,,0,1,HCLVARCFMD,MZDHS1997431007,1997,DHS,2626,2299,,,1
MOZ,Inhambane,5641474,"Children living with father, mother dead",3.8,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431008,1431008,Region,Inhambane,0,,0,1,HCLVARCFMD,MZDHS1997431008,1997,DHS,1749,1678,,,1
MOZ,Gaza,6203288,"Children living with father, mother dead",1.6,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431009,1431009,Region,Gaza,0,,0,1,HCLVARCFMD,MZDHS1997431009,1997,DHS,1975,1905,,,1
MOZ,Maputo Provincia,4065468,"Children living with father, mother dead",0.2,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431010,1431010,Region,Maputo Provincia,0,,0,1,HCLVARCFMD,MZDHS1997431010,1997,DHS,1284,1458,,,1
MOZ,Maputo Cidade,3656494,"Children living with father, mother dead",1.7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_FMD,260936050,I,431011,1431011,Region,Maputo Cidade,0,,0,1,HCLVARCFMD,MZDHS1997431011,1997,DHS,1005,1877,,,1
MOZ,Niassa,7696853,"Children living with neither parent, both alive",9.7,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431001,1431001,Region,Niassa,0,,0,1,HCLVARCNBA,MZDHS1997431001,1997,DHS,1074,1780,,,1
MOZ,Cabo Delgado,5647071,"Children living with neither parent, both alive",8.1,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431002,1431002,Region,Cabo Delgado,0,,0,1,HCLVARCNBA,MZDHS1997431002,1997,DHS,1219,1402,,,1
MOZ,Nampula,4156002,"Children living with neither parent, both alive",12.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431003,1431003,Region,Nampula,0,,0,1,HCLVARCNBA,MZDHS1997431003,1997,DHS,3187,2060,,,1
MOZ,Zambézia,7362873,"Children living with neither parent, both alive",5.3,1,MZ,Mozambique,1997,MZ1997DHS,HC_LVAR_C_NBA,260936060,I,431004,1431004,Region,Zambézia,0,,0,1,HCLVARCNBA,MZDHS1997431004,1997,DHS,3223,1797,,,1
