ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
MOZ,Gaza,7515643,Antenatal care provider: Nurse/midwife,93.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431009,1431009,Region,Gaza,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431009,1997,DHS,428,374,,,1
MOZ,Gaza,4065242,Antenatal care provider: Nurse/midwife,93.7,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431009,1431009,Region,Gaza,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431009,1997,DHS,329,279,,,1
MOZ,Maputo Provincia,1356307,Antenatal care provider: Nurse/midwife,78.2,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431010,1431010,Region,Maputo Provincia,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431010,1997,DHS,220,262,,,1
MOZ,Maputo Provincia,4637603,Antenatal care provider: Nurse/midwife,78.8,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431010,1431010,Region,Maputo Provincia,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431010,1997,DHS,175,195,,,1
MOZ,Maputo Cidade,5081955,Antenatal care provider: Nurse/midwife,91.6,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431011,1431011,Region,Maputo Cidade,14000,Three years preceding the survey,0,0,RHANCPWNRS,MZDHS1997431011,1997,DHS,186,338,,,1
MOZ,Maputo Cidade,3016468,Antenatal care provider: Nurse/midwife,91.8,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_NRS,83363020,I,431011,1431011,Region,Maputo Cidade,14002,Two years preceding the survey,0,1,RHANCPWNRS,MZDHS1997431011,1997,DHS,131,245,,,1
MOZ,Niassa,6584538,Antenatal care provider: Traditional birth attendant,0.4,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431001,1431001,Region,Niassa,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431001,1997,DHS,218,368,,,1
MOZ,Niassa,5418687,Antenatal care provider: Traditional birth attendant,0.6,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431001,1431001,Region,Niassa,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431001,1997,DHS,169,286,,,1
MOZ,Cabo Delgado,4267299,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431002,1431002,Region,Cabo Delgado,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431002,1997,DHS,214,234,,,1
MOZ,Cabo Delgado,1351149,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431002,1431002,Region,Cabo Delgado,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431002,1997,DHS,162,181,,,1
MOZ,Nampula,5675415,Antenatal care provider: Traditional birth attendant,0.5,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431003,1431003,Region,Nampula,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431003,1997,DHS,631,397,,,1
MOZ,Nampula,5222318,Antenatal care provider: Traditional birth attendant,0.6,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431003,1431003,Region,Nampula,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431003,1997,DHS,478,307,,,1
MOZ,Zambézia,5384532,Antenatal care provider: Traditional birth attendant,3.7,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431004,1431004,Region,Zambézia,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431004,1997,DHS,540,261,,,1
MOZ,Zambézia,3030719,Antenatal care provider: Traditional birth attendant,4.8,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431004,1431004,Region,Zambézia,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431004,1997,DHS,418,193,,,1
MOZ,Tete,1339911,Antenatal care provider: Traditional birth attendant,0.3,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431005,1431005,Region,Tete,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431005,1997,DHS,177,260,,,1
MOZ,Tete,7845132,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431005,1431005,Region,Tete,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431005,1997,DHS,139,206,,,1
MOZ,Manica,7449912,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431006,1431006,Region,Manica,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431006,1997,DHS,277,458,,,1
MOZ,Manica,4274363,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431006,1431006,Region,Manica,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431006,1997,DHS,198,336,,,1
MOZ,Sofala,3009756,Antenatal care provider: Traditional birth attendant,0.3,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431007,1431007,Region,Sofala,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431007,1997,DHS,592,467,,,1
MOZ,Sofala,5690070,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431007,1431007,Region,Sofala,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431007,1997,DHS,405,344,,,1
MOZ,Inhambane,6684289,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431008,1431008,Region,Inhambane,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431008,1997,DHS,339,313,,,1
MOZ,Inhambane,6997519,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431008,1431008,Region,Inhambane,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431008,1997,DHS,264,236,,,1
MOZ,Gaza,7515639,Antenatal care provider: Traditional birth attendant,0.4,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431009,1431009,Region,Gaza,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431009,1997,DHS,428,374,,,1
MOZ,Gaza,4065266,Antenatal care provider: Traditional birth attendant,0.2,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431009,1431009,Region,Gaza,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431009,1997,DHS,329,279,,,1
MOZ,Maputo Provincia,1356301,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431010,1431010,Region,Maputo Provincia,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431010,1997,DHS,220,262,,,1
MOZ,Maputo Provincia,4637599,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431010,1431010,Region,Maputo Provincia,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431010,1997,DHS,175,195,,,1
MOZ,Maputo Cidade,5081951,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431011,1431011,Region,Maputo Cidade,14000,Three years preceding the survey,0,0,RHANCPWTBA,MZDHS1997431011,1997,DHS,186,338,,,1
MOZ,Maputo Cidade,3016471,Antenatal care provider: Traditional birth attendant,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_TBA,83363070,I,431011,1431011,Region,Maputo Cidade,14002,Two years preceding the survey,0,1,RHANCPWTBA,MZDHS1997431011,1997,DHS,131,245,,,1
MOZ,Niassa,6584481,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431001,1431001,Region,Niassa,14000,Three years preceding the survey,0,0,RHANCPWOTH,MZDHS1997431001,1997,DHS,218,368,,,1
MOZ,Niassa,5418686,Antenatal care provider: Other,0,1,MZ,Mozambique,1997,MZ1997DHS,RH_ANCP_W_OTH,83363080,I,431001,1431001,Region,Niassa,14002,Two years preceding the survey,0,1,RHANCPWOTH,MZDHS1997431001,1997,DHS,169,286,,,1
