location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
MOZ,True,True,Niassa,Cuamba,MZ08,Niassa,MZ0803,Cuamba,2,Cuamba,-14.84,36.61,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,58,2019-10-15,2019-11-14
MOZ,True,True,Niassa,Cuamba,MZ08,Niassa,MZ0803,Cuamba,2,Cuamba,-14.84,36.61,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,102.64,2019-10-15,2019-11-14
MOZ,True,True,Niassa,Cuamba,MZ08,Niassa,MZ0803,Cuamba,2,Cuamba,-14.84,36.61,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,102.64,2019-10-15,2019-11-14
MOZ,True,True,Niassa,Cuamba,MZ08,Niassa,MZ0803,Cuamba,2,Cuamba,-14.84,36.61,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,93.93,2019-10-15,2019-11-14
MOZ,True,True,Niassa,Cuamba,MZ08,Niassa,MZ0803,Cuamba,2,Cuamba,-14.84,36.61,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,114.99,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,Maize (white),KG,actual,Retail,MZN,20.57,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,32.25,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,42.5,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,Rice (local),KG,actual,Retail,MZN,55,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,55,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,130,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,33.5,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,77.5,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Cidade_Da_Beira,MZ09,Sofala,MZ0906,Cidade Da Beira,2,Beira,-19.84,34.84,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,Maize (white),KG,actual,Retail,MZN,18.87,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,57.76,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,Rice,KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,65,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,70,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,67.93,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,67.93,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,42.63,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Gorongosa,MZ09,Sofala,MZ0908,Gorongosa,2,Gorongoza,-18.68,34.07,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,79.01,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,cereals and tubers,Maize (white),KG,actual,Retail,MZN,19.71,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,55,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,41.25,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,40,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,70,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,90,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,90,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,90,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Sofala,Nhamatanda,MZ09,Sofala,MZ0913,Nhamatanda,2,Nhamatanda,-19.27,34.21,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,Maize (white),KG,actual,Retail,MZN,18.1,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,40,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,Rice,KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,70,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,100,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Tete,Angonia,MZ10,Tete,MZ1001,Angonia,2,Angónia,-14.72,34.36,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,30,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,Maize (white),KG,actual,Retail,MZN,20.29,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,57.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,57.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,Rice (local),KG,actual,Retail,MZN,46.25,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,57.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,miscellaneous food,"Sugar (brown, imported)",KG,actual,Retail,MZN,67.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,61.25,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,oil and fats,"Oil (vegetable, imported)",L,actual,Retail,MZN,71.25,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,62.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,72.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,73.75,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,87.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,27.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,"Groundnuts (large, shelled)",KG,actual,Retail,MZN,52.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Cidade_De_Tete,MZ10,Tete,MZ1006,Cidade De Tete,2,Tete,-16.16,33.59,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,62.5,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,cereals and tubers,Maize (white),KG,actual,Retail,MZN,20.86,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,43.75,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,70,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,70,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,69.28,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,69.28,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,48.31,2019-10-15,2019-11-14
MOZ,True,True,Tete,Mutarara,MZ10,Tete,MZ1013,Mutarara,2,Mutarara,-17.44,35.07,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,65.32,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,Cassava flour,KG,actual,Retail,MZN,46.3,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,Maize (white),KG,actual,Retail,MZN,22.86,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,57.76,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,40,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,40,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,Rice (local),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,55,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,65,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,80,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Cidade_De_Quelimane,MZ11,Zambezia,MZ1103,Cidade De Quelimane,2,Quelimane,-17.88,36.89,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,100,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,Cassava flour,KG,actual,Retail,MZN,30,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,Maize (white),KG,actual,Retail,MZN,25.66,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,35,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,56,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,Rice (local),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,65,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,60,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,pulses and nuts,Cowpeas,KG,actual,Retail,MZN,30,2019-10-15,2019-11-14
MOZ,True,True,Zambezia,Mocuba,MZ11,Zambezia,MZ1114,Mocuba,2,Mocuba,-16.84,36.99,pulses and nuts,"Groundnuts (small, shelled)",KG,actual,Retail,MZN,50,2019-10-15,2019-11-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,Maize (white),KG,actual,Retail,MZN,28.57,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,"Maize meal (white, first grade)",KG,actual,Retail,MZN,80,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,"Maize meal (white, with bran)",KG,actual,Retail,MZN,59.9,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,"Maize meal (white, without bran)",KG,actual,Retail,MZN,60,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,Rice (imported),KG,actual,Retail,MZN,45,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,Rice (local),KG,actual,Retail,MZN,35,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,cereals and tubers,Wheat flour (local),KG,actual,Retail,MZN,40,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,miscellaneous food,"Sugar (brown, local)",KG,actual,Retail,MZN,70,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,oil and fats,"Oil (vegetable, local)",L,actual,Retail,MZN,51.25,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,pulses and nuts,Beans (butter),KG,actual,Retail,MZN,90,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,pulses and nuts,Beans (catarino),KG,actual,Retail,MZN,75,2019-11-15,2019-12-14
MOZ,True,True,Cabo_Delgado,Cidade_De_Pemba,MZ01,Cabo Delgado,MZ0104,Cidade De Pemba,2,Pemba,-12.96,40.51,pulses and nuts,Beans (magnum),KG,actual,Retail,MZN,57.5,2019-11-15,2019-12-14
